authorId,name
47969138,Kaiwen Zhang
2152507365,Dong Liu
2119041210,Ying Yu
2125147630,Chunping Wang
38891296,Qiankun Fu
102820572,Ren-Jay Kou
12195005,Fuyu Huang
2119658958,Boxiong Yang
2155048789,Tingting Yang
39810756,Mingliang Gao
1713089,D. Huttenlocher
1471735464,He-lu Huang
2000516429,Zuguo Chen
2117012818,Y. Zou
2149493596,Ming Lu
2145763842,Chaoyang Chen
1898210,Golnaz Ghiasi
10734287,Xiuye Gu
2115356502,Tsung-Yi Lin
46210036,Zaiwang Gu
50995454,Jun Cheng
144990531,Kang Zhou
47412750,Huaying Hao
1956017,Yitian Zhao
50615630,Tianyang Zhang
38620434,Jiang Liu
2144713917,Zhaoqing Wang
2145038208,Yu Lu
2146262334,Qiang Li
1850169,Xunqiang Tao
2155601214,Yan Guo
2052304911,Ming Gong
121698214,Tongliang Liu
73235537,Timo Lüddecke
1746183,Alexander S. Ecker
2210815151,Wenjian Yao
2230298270,Jiajun Bai
145381133,Wei Liao
1726170149,Yuheng Chen
2107810878,Mengjuan Liu
2187663786,Yao Xie
2153638609,Yu Zhang
2116729659,Yehui Yang
151023902,Haavard D. Johansen
2282248267,Yunhe Gao
48993866,Mu Zhou
51046000,Nabil Ibtehaz
144411375,Mohammad Sohel Rahman
2070821779,Tomer Amit
2142732317,Tal Shaharbany
145128145,Lior Wolf
2192603724,Amelie Rauland
2123092039,A. Avval
9345245,Afshin Bozorgpour
2172731416,Sanaz Karimijafarbigloo
2110959907,J. P. Cohen
2046981494,D. Müller
2265533786,Iñaki Soto-Rey
47965138,F. Kramer
2284445358,Xiaohong Huang
2150383010,Dandan Li
2148273082,Xueguang Yuan
2110659852,Ying Fu
47558569,Yinan Chen
39092963,A. Taha
1699657,A. Hanbury
2141038252,X. Yin
2143625436,Le Sun
2218317366,Y. Fu
2162751889,Ruiliang Lu
2108316034,Yanchun Zhang
1591132058,Yichi Zhang
2153731786,Leiting Ding
2184818772,Rong Cai
2144179807,Jicong Zhang
3490472,Shafiullah Soomro
1750488,Junbin Gao
24021160,Robin Sandkühler
2051801829,Florentin Bieder
2133399530,P. Valmaggia
1692368,P. Cattin
87875700,Wenjun Liao
2067749110,Shuwei Zhai
2057263977,Ran Gu
1516136186,Rui Huang
2487903,M. Aertsen
145536094,J. Deprest
12975639,T. Vercauteren
152213846,Shuanglang Feng
3131591,Heming Zhao
83469106,Xuena Cheng
2146058127,Meng Wang
143976354,Yuhui Ma
51046120,Xinjian Chen
2145774766,Cheng Chen
145947074,J. Qin
2000868265,Priyanka Malhotra
2118927447,Sheifali Gupta
2193443,Deepika Koundal
2913108,Atef Zaguia
1753269123,Wegayehu Enbeyle
2144406642,Yishu Liu
2063990121,A. W. Kong
98264506,Yuxin Wu
46282518,Jun Ma
90972764,Jianan Chen
152305088,Matthew Ng
2116610279,Yu Li
2116522791,Chen Li
50031111,Xiaoping Yang
32057916,Anne L. Martel
38373850,C. Ouyang
30646129,C. Biffi
73485257,Turkay Kart
3042216,H. Johansen
34076723,Weihao Weng
2145144356,Xin Zhu
2064804584,André Klein
7139645,David Zimmerer
9968602,J. Wasserthal
2458662,T. Norajitra
3166449,Sebastian J. Wirkert
2373631,Linwei Ye
2532612,Mrigank Rochan
37066739,Zhi Liu
2083603,Tianfei Zhou
153153335,Alexey A. Shvets
2065309807,H. Mittal
2070535332,A. Pandey
3291845,M. Saraswat
2135799475,Sumit Kumar
2225330,Raju Pal
9189372,Garv Modwel
2130813,D. Karimi
1750819,L. Grady
3482512,S. Vasylechko
143936525,A. Gholipour
48569608,X. Li
36620472,Hao Chen
144856288,Chi-Wing Fu
1717166,Zhaobin Wang
2087051597,E. Wang
2117826080,Ying Zhu
50385621,Yu Weng
48507668,Tianbao Zhou
50024839,Yujie Li
47721155,Xiaoyu Qiu
2079873023,Ashish Sinha
144702316,J. Dolz
2217847786,Peng Liu
16072687,Xiaohong Jia
2108232351,Xuande Zhang
2112752933,Zheng Lin
2156122174,Zhao Zhang
47818058,Lin-Zhuo Chen
3075033,Shao-Ping Lu
2065217653,Félix Renard
66210585,S. Guedria
1718674,N. D. Palma
145176862,N. Vuillerme
2149862,Dong Nie
145311707,Jianping Yin
145841800,J. Lian
3315493,S. Salehi
1774876,Deniz Erdoğmuş
2720674,S. Lienkamp
1399905857,Wei Xu
1878752756,Mingchao Li
2119258368,Yerui Chen
7702033,Zexuan Ji
65926920,Keren Xie
33346640,Songtao Yuan
2237385438,Qiang Chen
2252855994,Shuo Li
1491647685,Yue Cao
122050818,Shigang Liu
7541709,Yali Peng
2152749154,Jun Li
4711196,M. Baatz
2769681,A. Schäpe
2112619432,Sijing Cai
143664311,Yunxian Tian
2813582,H. Lui
144759675,H. Zeng
2108052587,Yi Wu
48390749,Guannan Chen
1785317,W. Wells
32639130,C. Tempany
2427371,P. Abolmaesumi
2676616,T. Kapur
144673777,Tao Lei
2047640322,Yanning Zhang
152485519,Laura Jeyaseelan
46428422,Q. Li
2066101448,J. Chiang
47040121,Zhihao Wu
2117433317,Xiaowei Ding
27011321,J. Bertels
138971681,Tom Eelbode
9907891,Maxim Berman
143908467,D. Vandermeulen
1709659,F. Maes
6836887,R. Bisschops
1758219,Matthew B. Blaschko
48619265,P. Sivakumar
46227129,Dr. S. Meenakshi
2118182849,Xu Chen
2000539,Bryan M. Williams
40118920,S. Vallabhaneni
2219560,G. Czanner
2209863216,Rachel Williams
1696306,Yalin Zheng
2149505002,Zhe Guo
2144439675,Xiang Li
46676192,Heng Huang
145121142,Ning Guo
1762919,Quanzheng Li
144890162,L. Yang
2131930,Jianxu Chen
2145353783,Siyuan Zhang
1743881,D. Chen
1783362,N. Archip
2066272,R. Rohling
1947684,P. Cooperberg
2829623,H. Tahmasebpour
145502062,S. Warfield
1978268,Yuguang Yan
1922259701,Yubing Zhang
8277017,Qingyao Wu
152790163,Ming Yang
2823637,Mingkui Tan
2110223864,Yanwu Xu
144848794,Maria A. Zuluaga
37154514,R. Pratt
47301165,P. Patel
40374326,T. Doel
145528445,A. David
2109753443,Xiaoling Hu
3141988,Fuxin Li
145654220,D. Samaras
2145762180,Chao Chen
3245164,G. Bortsova
3468071,Florian Dubost
2950455,L. Hogeweg
2250522,Ioannis Katramados
32895376,Marleen de Bruijne
47336537,Shuai Chen
150906508,A. G. Juarez
51256193,Gijs van Tulder
40414747,Florian Guitton
144236487,Steffen Erhard Petersen
2179965463,Yike Guo
1851342,P. Matthews
2287850511,Lvmin Zhang
36290866,Anyi Rao
1778526,Dengxin Dai
13012540,Yuan Xue
48213346,Han Zhang
2105597760,L. R. Long
47731271,Ruiyu Li
3249631,Kaican Li
50773741,Y. Kuo
38826848,Michelle Shu
50844674,Xiaojuan Qi
2029246,Xiaoyong Shen
3119455,Zhuwen Li
143832240,Qifeng Chen
101482378,Boah Kim
143806746,V. Singh
144181608,A. K. Misra
2018041,Yaozong Gao
49680659,Li Wang
2074397253,J. A. Kostka
46308087,Liang Chen
144428784,P. Bentley
38989230,K. Misawa
2733511,M. Fujiwara
2058069379,Kai Jin
2050223843,Xingru Huang
2180510187,Jingxing Zhou
2110415400,Yunxiang Li
2117858925,Yan Yan
13361596,Yibao Sun
35172990,Qianni Zhang
2115792905,Yaqi Wang
40456004,Juan Ye
2554424,Asako Kanezaki
144180864,S. Pare
47311167,Ashok Kumar
39743793,G. Singh
46409400,V. Bajaj
19212631,Christian F. Baumgartner
4567913,K. Tezcan
49660979,K. Chaitanya
2333586,A. Hötker
2067228252,Urs J. Muehlematter
4742244,K. Schawkat
2078701370,Anton S. Becker
5825907,O. Donati
32376762,J. Clough
47975368,Nicholas Byrne
4539327,Ilkay Oksuz
2205167,V. Zimmer
1831203,J. Schnabel
144424809,A. King
1694260,H. Dai
145953515,Jianbing Shen
145134722,Yanwei Pang
152859185,Md.Atiqur Rahman
46396571,Yang Wang
1942495,Nikita Araslanov
2109304804,Chunming Li
2076144,C. Gui
11370804,M. Fox
144772314,Xin Zheng
2066205519,Qinyi Lei
2057534675,Run Yao
2114982240,Yifei Gong
144059876,Qian Yin
2287926064,Guotai Wang
145848800,Deepak Mishra
4835735,M. Sarkar
144506244,A. Soin
1768964,Jimei Yang
2941969,O. Oktay
143871575,Matthew Sinclair
143971817,Hideaki Suzuki
24036969,Maridel Fredericksen
2823722,K. Zou
2117708988,Xu Ji
2708564,J. Metzen
34996529,Mummadi Chaithanya Kumar
47092548,Volker Fischer
1397958699,A. Kopp-Schneider
143769333,R. Do
1410365744,Jennifer Golia-Pernicka
3302135,Xide Xia
31265023,Jiwoon Ahn
2483916,Suha Kwak
8404998,P. Shan
2108536754,Xiaoxiao Li
3198263,Kaihua Zhang
144847940,K. Lam
66396175,D. Zhang
34854725,F. Marqués
2690856,Suchet Bargoti
3319082,J. Underwood
3490162,M. Alber
2203743,Mohammad Havaei
2886006,N. Guizard
1758436,Yunyun Yang
38550873,C. Kao
2321275983,Alaa Khadidos
153618912,Victor Sanchez
8025372,Chang-Tsun Li
145298369,Qinghua Huang
7988483,Yaozhong Luo
3060881,Qiangzhi Zhang
2265654360,Yuheng Song
95694191,Y. Hao
71578945,Chaoben Du
2830282,Shesheng Gao
2509726,Xingping Dong
1681490,D. Pham
49770384,Chenyang Xu
36644755,Yading Yuan
3940586,Y. Lo
143877313,Zifeng Wu
2374908,P. Moeskops
1907022,J. Wolterink
3476228,Bas H. M. van der Velden
2962140,K. Gilhuijs
103415338,Haixia Bi
2152895925,Lin Xu
2696640,Xiangyong Cao
143692833,Yong Xue
33951950,Tran Minh Quan
49280828,David Grant Colburn Hildebrand
1718114,W. Jeong
10437259,R. Moraleda
5297376,N. Valous
2055448318,W. Xiong
47033130,Lichao Huang
145160032,Zhenlin Xu
1695046,M. Niethammer
40372975,Rui Huang
37457254,Z. Ding
39805971,Chris Gatenby
2276602,J. Gore
2107899982,Chenyang Liu
2149052056,Hao Chen
2276656129,Haotian Zhang
2108694763,Wenyuan Li
113515560,Z. Shi
145866615,K. Tamilselvan
2300191432,Govindasamy Murugesan
48854767,Ruining Deng
2052274907,C. Cui
2130344439,Quan Liu
2068296615,Tianyuan Yao
2120237806,Lucas W. Remedios
2142299968,Shunxing Bao
3703971,Lori A. Coburn
3221199,K. Wilson
2162656387,Yaohong Wang
49112978,Shilin Zhao
3982512,A. Fogo
7542822,Haichun Yang
2132473300,Boyi Li
2067789287,Serge J. Belongie
35725792,D. Berger
33354551,A. Giusti
145567037,D. Laptev
3333512,Sarvesh Dwivedi
1682548,J. Buhmann
2115431213,Ting Liu
3198175,T. Tasdizen
2542296,L. Kamentsky
1723587,Radim Burget
1856510,V. Uher
145681030,Xiao Tan
1755278,Changming Sun
145525040,T. Pham
2857272,Erhan Bas
2149919,M. Uzunbas
2868086,Dibya Jyoti Bora
2110759361,A. Gupta
3192891,F. Khan
1708545,N. Pal
2235516312,S. Pal
2167752564,Dmitry Ershov
2041913090,Minh-Son Phan
10335507,Joanna W. Pylvänäinen
34992653,S. Rigaud
2125742712,Laure Le Blanc
2306629937,Arthur Charles-Orszag
2125750369,James R. W. Conway
2054985518,Nathan H. Roy
46635883,Daria Bonazzi
4970159,G. Duménil
4575601,J. Tinevez
94805190,Ge-Peng Ji
153295714,Tao Zhou
143808551,Geng Chen
2146344868,Chao Yang
2115511474,Yeji Shen
145498821,Peng Wang
2111526336,Qin Huang
9363144,C.-C. Jay Kuo
2143807177,Hu-Sheng Xu
2053834046,Feng Liang
49243413,Kunpeng Li
31812669,Yinan Zhao
2119077209,Hang Zhang
92419662,D. Marculescu
48573532,Guoying Liu
2122995911,Yun Zhang
2115787448,Aimin Wang
69848496,Diya Chudasama
2066213318,Tanvi Patel
2091076395,Shubham Joshi
35389719,Ghanshyam I. Prajapati
9952952,Jo Schlemper
143754963,S. Piechnik
2113905253,S. Neubauer
1789250,E. Smistad
3336254,Thomas L. Falch
1766183,M. Bozorgi
2582138,A. Elster
1709580,F. Lindseth
66649117,Nida M. Zaitoun
25567239,M. Aqel
2350137280,Xiaokang Chen
1471609826,Gang Zeng
1519043401,Yucheng Chen
5367078,A. Bharatha
1899854,M. Kaus
2853496,S. Haker
22177777,F. Jolesz
145626866,R. Hemalatha
50841785,T. Thamizhvani
31692408,A. Dhivya
2286136744,Josline Elsa Joseph
144869529,Bincy Babu
46767857,R. Chandrasekaran
2286640,N. Silberman
150084685,Dong Yang
145668226,S. Zhou
50133162,Mingqing Chen
1764071,Sasa Grbic
2650302,Mingyuan Fan
33292431,Shenqi Lai
1753492,Junshi Huang
50652918,Xiaoming Wei
1790258,Z. Chai
2158124381,Junfeng Luo
2969789,C. Carson
50065311,D. Kaur
70841188,Yadwinder Kaur
46746500,T. Heimann
1724503,H. Meinzer
50345381,Alireza Norouzi
1779116,M. Rahim
2041830,A. Altameem
48592042,T. Saba
1941919,Abdolvahab Ehsani Rad
39830875,A. Rehman
2103990633,M. Uddin
30428340,Maoke Yang
2087150085,Kun Yu
2115811604,Chi Zhang
2109689495,Zhiwei Li
2976163,Kuiyuan Yang
145208719,Zhun Fan
3383557,Jiewei Lu
1833493,Caimin Wei
2143496332,Han Huang
1737818,Xinye Cai
145247924,Heng-Da Cheng
2551299,Xihua Jiang
1707882,Ying Sun
2110107943,Jingli Wang
73665020,罗圣傑
71786881,黄亮纲
71293127,郭子豪
66156369,吴东朋
2580349,Yi-Hsuan Tsai
1761842,Wei-Chih Hung
1790643,S. Schulter
1715634,Ming-Hsuan Yang
31672678,M. Couceiro
3474285,F. Martins
2143968868,W. Khan
1763785,Luming Zhang
2109218951,Yue Gao
1780668,Yingjie Xia
144106250,K. Lu
38203359,Jialie Shen
145592290,R. Ji
40443271,Hongmin Cai
2111736641,Zhong Yang
3004358,Xinhua Cao
2061908003,W. Xia
30992289,Xiaoyin Xu
153492351,R. Joseph
40593759,C. Singh
3664488,N. Greenwald
1441556504,G. Miller
2063989904,A. Kong
1582368754,Adam Kagel
2173723910,Thomas Dougherty
2051969439,C. Fullaway
2051969476,Brianna J. McIntosh
2090908868,K. Leow
82899374,Morgan Schwartz
2051969582,Cole Pavelchek
1382472908,Sunny Cui
1397123192,I. Camplisson
2051970111,Omer Bar-Tal
1879628812,Jaiveer Singh
1578843267,Mara Fong
1582247039,Gautam Chaudhry
1576590843,Zion Abraham
143834370,J. Moseley
2051969697,S. Warshawsky
2051969413,Erin Soon
35378812,Shirley Greenbaum
7511139,Tyler T. Risom
4996673,T. Hollmann
5466261,S. Bendall
3111999,Leeat Keren
34325426,Michael Angelo
144197071,M. Jolly
144891282,David R. Martin
2082299938,D. Tal
1792480,Awais Mansoor
1717161,Ulas Bagci
144764255,Brent Foster
2178280,G. Papadakis
145607133,J. Udupa
50695249,Shujun Wang
6274033,Shruti Jadon
143784265,D. Mahapatra
2736816,M. Rempfler
1842515,A. Crimi
2099904817,R. Shinohara
2018562628,Christoph Berger
47286636,S. Ha
3363368,Martin Rozycki
46822867,Esther Alberts
37845261,J. Freymann
1398249653,H. Fathallah-Shaykh
2304395613,Benedikt Wiestler
2153726,R. Colen
6287014,Aikaterini Kotrotsou
50398915,P. LaMontagne
145454295,D. Marcus
49574776,Mikhail Milchenko
117346498,A. Nazeri
1455206803,U. Baid
2082471952,Dongjin Kwon
2938767,Manu Agarwal
2109936179,M. Alam
1803435,A. Albiol
35658720,A. Albiol
34319048,Alex Varghese
143723820,T. Tuan
40585581,Aaron Avery
51936673,B. Pranjal
51007396,Subhashis Banerjee
1411393839,Thomas Batchelder
1902312,N. Batmanghelich
40799943,E. Battistella
2685024,M. Bendszus
48512882,E. Benson
40076935,J. Bernal
2395747,G. Biros
144511905,M. Cabezas
40340011,Siddhartha Chandra
2048602248,Yi-Ju Chang
2053413480,et al.
145461906,Yan Liang
145894051,Jiao Shi
144531730,Wenping Ma
47792894,Jingjing Ma
1393638783,S. Graham
50826887,Q. Vu
31752042,S. Raza
10377090,A. Azam
39412069,Y. Tsang
2089681,J. T. Kwak
2229652,N. Rajpoot
144060796,K. Chuang
145084792,H. Tzeng
2118433613,Sharon Chen
2109186668,Jay Wu
2435155,Tzong-Jer Chen
33885946,S. Jégou
146560965,David Vázquez
144290131,Adriana Romero
1710772,Kristin J. Dana
1788070,Jianping Shi
48806269,Zhongyue Zhang
36183106,A. Tyagi
145972492,Amit Agrawal
1704557006,Shuailin Li
2041742176,Chuyu Zhang
2611242,Andriy Myronenko
2110461237,Yunsheng Li
3180489,Shanghua Gao
48414023,Jie Mei
145971173,Jun Xu
2112729031,Chao Zhao
2324868370,Jitendra Malik
2300500754,Serge J. Belongie
145266088,Thomas K. Leung
2242193127,Jianbo Shi
49161114,J. Staal
145857599,N. Xu
2889075,L. Yang
7888497,Yuchen Fan
84426766,Dingcheng Yue
2152017887,Yuchen Liang
3422735,Abhishek Chaurasia
2889774,E. Culurciello
96580421,Ramin Ranjbarzadeh
2105660945,Abbas Bagherian Kasgari
1394590039,Saeid Jafarzadeh Ghoushchi
2105660938,Shokofeh Anari
120831974,Maryam Naseri
2238949531,Malika Bendechache
143840956,Rudra P. K. Poudel
2297234,Stephan Liwicki
51461934,Nabila Abraham
66983655,N. Khan
2022195,Xinming Wu
40623049,Luming Liang
11519542,Yunzhi Shi
1867649,Sergey Fomel
19221612,Jihun Yi
144057547,S. R. Krishnadas
2062974055,G. Dutt
2228680837,Joshi
2115794710,Madhulika Jain
2229527951,Ujjwal Syed
2228929557,Tabish A
144876211,Chi Zhang
2604251,Guosheng Lin
2254178,Fayao Liu
17803311,Saeid Asgari Taghanaki
144037977,Kumar Abhishek
40061310,Joseph Paul Cohen
1727529,Y. Tarabalka
2245024954,J. Chanussot
1759420,B. Chaudhuri
9155708,Nirupam Sarkar
144872004,S. Shen
48007536,W. Sandham
144973151,M. Granat
2750818,A. Sterr
2199144,N. McFarlane
143785024,C. P. Schofield
2842563,O. Ecabert
40293552,J. Peters
5922292,H. Schramm
144335086,C. Lorenz
2870858,J. V. Berg
39698546,M. Walker
2009704,M. Vembar
32247316,M. Olszewski
145509978,K. Subramanyan
2248736,G. Lavi
143788078,J. Weese
25633106,Eran Borenstein
1688714,Laurent Najman
144862326,M. Schmitt
144702091,M. Clark
25887296,L. Hall
1698267,Dmitry Goldgof
2051657,R. Velthuizen
145200254,F. Murtagh
73635267,M. S. Silbiger
29913079,S. Mitchell
144249400,J. Bosch
1681016,B. Lelieveldt
3660277,R. Geest
1400264640,J. Reiber
1718394,M. Sonka
98817676,A. Kelemen
1738140,G. Gerig
143755814,M. Styner
40915759,J. Lowell
143890447,A. Hunter
145414067,D. Steel
34772987,A. Basu
40579254,R. Ryder
2057966137,Eric Fletcher
2056113492,Lee Kennedy
1960085,A. Dhawan
2236405366,N. Varuna Shree
1576004916,T. Kumar
2393145,S. Katz
1712429,Hugo Proença
145394553,Jean-Luc Starck
30162846,F. Murtagh
2006869,E. Candès
1709392,D. Donoho
1705606,Carolina Wählby
2489478,I. Sintorn
48897318,F. Erlandsson
1733319,G. Borgefors
144511872,E. Bengtsson
1793476,M. Donoser
1765657,M. Urschler
2918450,Martin Hirzer
2241659162,Milan Sonka
1752515,Václav Hlaváč
2241666379,Roger Boyle
144951749,Huiyu Zhou
144146598,G. Schaefer
30455902,A. Sadka
145214646,M. E. Celebi
3322965,T. Logeswari
1989743,M. Karnan
2284773,Dennis F. Dunn
2777076,W. Higgins
1772775,A. Mishra
144821966,A. Wong
2546377,K. Bizheva
1720258,David A Clausi
1756130,S. Olabarriaga
144638781,A. Smeulders
1744237,J. Gilmore
144482122,Weili Lin
2947368,R. Pohle
145967589,Klaus D. Tönnies
1718007,P. Suetens
35230029,D. Panjwani
144644545,G. Healey
10771328,Greg Mori
2387213,M. Jomier
2035327,M. Chakos
2055967461,Stella Atkins
3214673,B. Mackiewich
2073111383,K. Whittall
2178055,A. Bleau
2226894440,L.Joshua Leon
143920802,Luís A. Alexandre
2590211,Padmapriya Nammalwar
1736115,O. Ghita
7838430,P. Whelan
143742608,B. Huang
1709508,Pingxiang Li
1745655,C. Bouman
2108661679,Bede Liu
145992742,S. Beucher
2121009,J. Puzicha
1829696,Y. Rubner
2349200270,Xiaolan Zeng
145157155,R. Schultz
50591689,B. S. Manjunath
1403055945,M. Lorenzo-Valdés
1403055946,G. I. Sanchez-Ortiz
2163903,R. Mohiaddin
2840176,L. Shafarenko
144877016,M. Petrou
1757490,C. Sagiv
2037710,N. Sochen
1804190,Y. Zeevi
49049832,R. Hoffman
145295484,Anil K. Jain
38236002,Deepak Pathak
2109935176,Jun Xie
1685307,Yifeng Jiang
145985024,H. Tsui
5118679,K. Höhne
2054566594,W. A. Hanson
3272158,Paria Mehrani
69947768,Soren Ryherd
16252651,C. Woodcock
33605502,D. Kennedy
5068536,P. Filipek
1394669221,V. Caviness
145623308,S. Lakshmanan
1699809,H. Derin
2738802,A. Bazen
3351593,S. H. Gerez
2405391,D. Aykac
144370106,E. Hoffman
144806658,G. McLennan
2498635,J. Reinhardt
2141384,V. Chalana
39888030,Yongmin Kim
3087848,R. Dubes
2360049,A. Teuner
50123403,O. Pichler
2527097,B. Hosticka
48121727,D. W. Murray
2919443,Wonho Oh
144376315,W. Lindquist
2650020,G. Meinel
50116895,M. Neubert
2288846359,Hwa Yang
2286147084,Sandrine Dudoit
2286143329,Teren e P. Speed
46833537,M. Kamber
1778108,R. Shinghal
46880696,G. Francis
144159535,Alan C. Evans
1731893,S. Krishnamachari
1398855842,J. Carballido-Gamio
145346586,S. Majumdar
4393685,J. Waarsing
33093011,J. Day
32355390,H. Weinans
2241733,X. Shen
2296747,C. Dietlein
35189423,E. Grossman
145668242,Z. Popovic
36907213,François G. Meyer
69411741,Alexandre P. Carleer
3176329,O. Debeir
38813742,E. Wolff
93494937,Ronald Jones
3277321,K. Kise
2064863306,A. Sato
40411993,M. Iwata
1757655,Sushil K. Bhattacharjee
146876323,Hui Cheng
1743920,Gunhee Kim
144064571,I. Pitas
34682959,A. Sarti
1815136,C. Corsi
2226883644,Elena Mazzini
1997099,C. Lamberti
2379678784,Delphine Nain
144599246,A. Yezzi
1713189,Greg Turk
143765825,F. Meyer
2991293,L. Vese
2097888,I. Levner
46197387,Hong Zhang
2247075756,Anthony Yezzi
2237693,Lilla Zöllei
2255822713,Tina Kapur
46560689,S. Warfield
143714059,A. Nabavi
2272583848,E. Chatzidakis
2241133419,Peter McL. Black
2240155277,R. Kikinis
1693078,Yian-Leng Chang
2109348440,Xiaobo Li
32112881,A. Nazif
144025373,Desheng Liu
2066079651,Fan Xia
1850400,I. Cseke
2997956,C. Pantofaru
3906447,Jagath Rajapakse
48862322,F. Kruggel
37789458,A. Bensaid
7159032,L. Clarke
3081883,M. Silbiger
2112162575,Lang Xu
39480523,M. Jackowski
2312891,A. Goshtasby
49789006,D. Roseman
2647191,S. Bines
2642131,Clement T. Yu
2059097844,A. Dhawan
35107133,A. Huntley
51114267,Alastair Moore
1734784,J. Warrell
2058367335,U. Mohammed
2110799401,Graham Jones
1816636,B. Ardekani
2059598633,M. Braun
26955734,B. Hutton
1804651,I. Kanno
2114215771,H. Iida
2243309412,Yee Hwa Yang
2286147624,Michael J Buckley
9359405,Neerad Phansalkar
48606803,Sumit More
2254715171,Ashish Sabale
2254299316,Madhuri Joshi
66522195,O. J. Morris
2230156223,M.de J. Lee
144101704,A. Constantinides
113579798,J. Steenkamp
122115499,M. Wedel
104611809,A. Vasilevskiy
2066025718,P. E. Eren
5208597,M. Sezan
1747853,A. Tekalp
2143685554,Yi Yang
35350470,Yue Gao
121900636,Changbo Wang
1956966,M. Leventon
145874506,W. Grimson
38701851,I. Bankman
11293525,Ş. Morcovescu
34865602,D. McKeown
46559289,W. Harvey
14828509,J. McDermott
2218304801,Xiaoyi Jiang
1720945,H. Bunke
2256849,Ranjith Unnikrishnan
2072970235,Huang Deng
1983766,Shu-Yen Wan
2950545,D. Geneletti
144543582,B. Gorte
35175118,F. Cohen
145700259,D. Cooper
3239677,J. S. Weszka
39411029,A. Triki
2257004322,Matthew B. Blaschko
2216377,Kaichun Mo
2275421231,J. Wasserthal
3732510,H. Breit
2214640927,Manfred T Meyer
48301067,M. Pradella
2231349648,Daniel Hinck
6697999,A. Sauter
2347546,T. Heye
2174610968,Daniel T Boll
134150020,Joshy Cyriac
50591589,Shan Yang
49978976,M. Bach
1468216626,M. Segeroth
7421202,Laura Sellart
2273472080,Joanna Materzynska
144187725,Antonio M. López
2881401,Yanchao Yang
144105633,Adriano Pinto
145509127,Victor Alves
3080683,Shaoqing Ren
2771010,Shunjun Wei
1807479542,Xiangfeng Zeng
1570676848,Qizhe Qu
1604748259,Mou Wang
120060454,Hao Su
144103854,Jun Shi
3468172,Martin Engelcke
49803717,Ruixin Yang
2166759803,Yingyan Yu
145485839,Viktor Petukhov
2153550146,Rosalind J. Xu
1956513,R. Soldatov
24586001,Paolo Cadinu
4421343,K. Khodosevich
2786991,J. Moffitt
2841161,P. Kharchenko
145392069,Peter Naylor
5473561,M. Laé
3351752,F. Reyal
2058106236,Thomas Walter
1406288863,Clemens Meyer
3364908,J. Fauw
48072655,J. Ledsam
49640591,Jinghao Zhou
145327993,A. Khoreva
1798000,Rodrigo Benenson
47076310,Berk Norman
2319990,V. Pedoia
80306387,Daniel Borders
51504895,Gregory N. McKay
4651778,Kevan J. Salimian
2002676,A. Baras
2237579,N. Durr
3371321,K. Kamnitsas
1779917,C. Ledig
1880918,V. Newcombe
143728908,Joanna P. Simpson
31549738,A. D. Kane
1756983,D. Menon
34894873,A. Nori
40124146,C. Ancuti
1701934,Cosmin Ancuți
133751312,C. De Vleeschouwer
1688251,P. Bekaert
143619169,A. Dale
145815766,B. Fischl
23994404,M. Sereno
7229537,E. Rios Velazquez
66906587,R. Leijenaar
4522225,M. Jermoumi
47141377,S. Carvalho
2286446193,S. Mitra
144511832,B. U. Shankar
1396368634,Benjamin Haibe-Kains
1693233,P. Lambin
34940278,F. Yin
1778094,D. Wong
1787632,N. Tan
39167827,Ching-Yu Cheng
145520804,T. Aung
2133299,Y. Arzhaeva
2096445694,V. Aurich
47902787,Christian Bauer
48977351,A. Beck
2068696739,Christoph Becker
1749679,R. Beichel
39744543,György Bekes
2064285644,F. Bello
2256607,G. Binnig
1742270,A. Bornik
2901330,P. Cashman
50256071,Ying Chi
72830906,A. Cordova
1735377,B. Dawant
2508107,M. Fidrich
1977569,J. Furst
50578028,D. Furukawa
3339288,L. Grenacher
1713907,J. Hornegger
2374112,Dagmar Kainmüller
1977559,R. Kitney
1744477,H. Kobatake
1801161,H. Lamecker
143923530,T. Lange
2731825,Jeongjin Lee
50277593,B. Lennon
39437458,Rui Li
3088585,Senhu Li
152380384,G. Németh
4566497,D. Raicu
50677201,Anne-Mareike Rau
8016911,E. M. Rikxoort
3224759,L. Ruskó
3140156,K. A. Saddi
145026177,G. Schmidt
3274696,D. Seghers
2635032,P. Slagmolen
143751788,E. Sorantin
3106665,G. Soza
2884962,Ruchaneewan Susomboon
21386127,Jonathan M. Waite
47094260,A. Wimmer
144651288,I. Wolf
144731836,A. Mendonça
36054719,A. Campilho
145046191,A. Tsai
35766584,Dewey Tucker
3340776,Ayres C. Fan
4733044,Stephanie J. Chiu
1502861493,Xiao T. Li
143625081,P. Nicholas
2258168,C. Toth
2149280,J. Izatt
47608022,Sina Farsiu
47956780,C. Holmes
1698185,T. Peters
2108056842,Xiaosong Zhang
1380103052,Andy Zou
1850973,Mohammadreza Mostajabi
2071700418,Xavier Martin
1892850,Naureen Mahmood
1820595,L. Vincent
2987794,P. Soille
145091933,D. Freedman
1689115,Zhang Tao
50624228,K. Held
2088070,E. R. Kops
34815910,B. Krause
1404131551,H. Müller-Gärtner
2118717067,Tao Xu
2122903358,Daniel S. Park
40360972,Abdel-rahman Mohamed
1792214,Daniel Povey
